title_norm,label_1,isco_sub_major_group
کارگر فنجان زنی,8,81
کارگر فنی ایستگاه پمپاژ آب,8,81
کارگر فنی جرثقیلهای قراضه,8,83
کارگر فنی حمل و نقل راننده نفر بالابر روتمن,8,83
کارگر فنی حمل و نقل راننده کفی جرخ,8,83
کارگر فنی حمل و نقلراننده دامپتراک,8,83
کارگر فنی حمل و نقلراننده لودر,8,83
کارگر فنی فیلترهای اشباع,8,81
کارگر فنی مراقب دستگاه بهره برداری,8,81
کارگر فنی مونتاژ منطقه دسترسی آزاد,8,82
کارگر فنی مونتاژ و دمونتاژ چوک,8,82
کارگر فنی مونتاژ پوسته زن,8,82
کارگر فنی مونتاژ چسب سرو ته و,8,82
کارگر فنی کیسه گیری,8,81
کارگر فوم,8,81
کارگر فیلینگ کارپول,8,81
کارگر فین جمع کن کویل سازی,8,81
کارگر فین زنی,8,81
کارگر قایق,8,83
کارگر قرص کورتونی,8,81
کارگر قرقره بازکن,8,81
کارگر قرقره زن رنگرزی مخمل,8,81
کارگر قرقره زن نیم تاب,8,81
کارگر قرقره پیچی,8,81
کارگر قسمت ایرواشر صنعتی,8,81
کارگر قسمت ترابری,8,83
کارگر قسمت تولید الیاف سازی,8,81
کارگر قسمت تولید هایدنس و سنگ شکن,8,81
کارگر قسمت درام پوست خام,8,81
کارگر قسمت ریلینگ وپلینگ فازیک بسته بندی,8,81
کارگر قسمت فقط محصولات صنعتی,8,81
کارگر قسمت مدیکال تولید باند,8,81
کارگر قسمت مونتاژ ایرواشر,8,82
کارگر قسمت نئوپان,8,81
کارگر قسمت نولید,8,81
کارگر قسمت پاتروم,8,81
کارگر قطعات پلیمری,8,81
کارگر قند ساز,8,81
کارگر قند گیری از ملاس چغندر قند,8,81
کارگر قوطی,8,81
کارگر قوطی پرکنی و دربندی,8,81
کارگر قیر پزی,8,81
کارگر قیرپاش,8,83
کارگر قیچی برش محصول,8,81
کارگر قیچی درجه 2,8,81
کارگر لاست فوم,8,81
کارگر لامپ ساز,8,81
کارگر لاپه سازی,8,81
کارگر لاک و دراژه,8,81
کارگر لاک ودراژه قرص,8,81
کارگر لاگ گیری معدن,8,83
کارگر لایروب,8,83
کارگر لایی,8,81
کارگر لبنیات پگاه,8,81
کارگر لبنیاتی,8,81
کارگر لبه گیری,8,81
کارگر لت آف,8,81
کارگر لنت و دستگاه هفت کاره رنده,8,81
کارگر لنج باری,8,83
کارگر لندینگ کرافت,8,83
کارگر لوله پلیکا,8,81
کارگر لیفتراک شاب بخش برنامه ریزی,8,83
کارگر لینتر درجه 2,8,81
کارگر لیچ کیک شویی,8,81
کارگر مارهر رنگسازی,8,81
کارگر ماست بندی,8,81
کارگر ماسه شویی,8,81
کارگر ماسوره پیچی مقدمات مخمل,8,81
کارگر ماشین آرتوس,8,81
کارگر ماشین آلات فرمدهی درجه 1 چینی,8,81
کارگر ماشین آلات فرمدهی درجه 2 چینی,8,81
کارگر ماشین آلات فرمدهی درجه 3 چینی,8,81
کارگر ماشین آمپول,8,81
کارگر ماشین تمامتاب واپن اند,8,81
کارگر ماشین خشک کن سیلندر تکمیل,8,81
کارگر ماشین دولاکنی,8,81
کارگر ماشین سفیدگری وشستشوی طنابی,8,81
کارگر ماشین صحافی کوچک,8,81
کارگر ماشین فتیله,8,81
کارگر ماشین قیچی ورق بری,8,81
کارگر ماشین لبه چسبان,8,81
کارگر ماشین مجله ساز درجه 1,8,81
کارگر ماشین مجله ساز درجه 2,8,81
کارگر ماشین نفتل,8,81
کارگر ماشین پرس و ویلو انبار ضایعات,8,81
کارگر ماهر خاویار سازی,8,81
کارگر ماهر ساخت داروهای تزریقی,8,81
کارگر مایه بر ریسندگی,8,81
کارگر مبدل,8,81
کارگر مبدل شاپ,8,81
کارگر محلول های آبی,8,81
کارگر محلول های روغنی,8,81
کارگر مخلوط کن بادکنکی,8,81
کارگر مخلوط کن و آسیای مواد بیسکویت دستی,8,81
کارگر مرتبه یک تولید,8,81
کارگر مسئول فتیله ریسندگی,8,81
کارگر مستربچ,8,81
کارگر مشعل,8,81
کارگر مظروف سازی قیر بشکه ای,8,81
کارگر معدن بلدوزر,8,83
کارگر معدن درل واگن,8,83
کارگر مقدمات بافندگی درجه یک,8,81
کارگر مقدمات بافندگی فاخماشین ماشین ماسوره,8,81
کارگر مقدمات رنگرزی پشم,8,81
کارگر موتور پمپ,8,81
کارگر مونتاژ تست نویز,8,82
کارگر مونتاژ جدیدالاستخدام,8,82
کارگر مونتاژ درجه1,8,82
کارگر مونتاژ قوطی های گرد,8,82
کارگر مونتاژ مقره,8,82
کارگر مونتاژ موتور ارشد,8,82
کارگر مونتاژ موتور جدیدالاستخدام,8,82
کارگر مونتاژ موتور درجه 2,8,82
کارگر مونتاژ موتور درجه 3,8,82
کارگر مونتاژ موتور درجه 4,8,82
کارگر مونتاژ موتوردرجه,8,82
کارگر مونتاژ هفده کیلویی,8,82
کارگر مونتاژ و ذوب ریز,8,82
کارگر مونتاژ کار شرکت نفت ابزار,8,82
کارگر مونتاژحفاری,8,82
کارگر مونتاژمکانیزه,8,82
کارگر نایلون کن,8,81
کارگر نخ جعبه زن کلاف,8,81
کارگر نخ سازی,8,81
کارگر نخ کش پشت وجلوی چله,8,81
کارگر نخکش درجه یک بافندگی,8,81
کارگر نصب قطعات خوردو,8,82
کارگر نقل و انتقال رول کلندر درجه 1,8,83
کارگر نقلیه شهرداری سی سخت,8,83
کارگر نوارانتقال تخم مرغ,8,81
کارگر نوبت کار مراقب دستگاه,8,81
کارگر هایدنبرگ تک رنگ مسطح یک ورقی,8,81
کارگر هواسازی,8,81
کارگر هواکش ریسندگی,8,81
کارگر هگزامین,8,81
کارگر هیدرولیک,8,81
کارگر هیدروکسید آلومینیوم,8,81
کارگر و ارشد پودرسازی وو,8,81
کارگر و اپراتور پمپ بنزبن,8,81
کارگر و راننده حمل قطعات و مواد,8,83
کارگر واحد رینگ و اتوکنر ریسندگی,8,81
کارگر واحد فولادی,8,81
کارگر واحد فیلم و چاپ,8,81
کارگر واحد کالباس,8,81
کارگر واشینگ کارپول,8,81
کارگر والسچی,8,81
کارگر والوزن,8,81
کارگر وان پیش گرم,8,81
کارگر واگن گش,8,83
کارگر وایر میل,8,81
کارگر ورتکس,8,81
کارگر وزن و اسانس,8,81
کارگر وسط منزل رنگرزی و تکمیل,8,81
کارگر ومتصدی شارژ اکسیژن,8,81
کارگر وکیوم,8,81
کارگر ویبراتورو فسفاته,8,81
کارگر ویبره,8,81
کارگر پاتیل فولاد,8,81
کارگر پارابولیک,8,81
کارگر پارافرمالدئید,8,81
کارگر پارچه کوب,8,81
کارگر پاستوریزه,8,81
کارگر پالایش,8,81
کارگر پالایش گاز کک,8,81
کارگر پالت بندی خودرویی,8,81
کارگر پالت بندی ساکن,8,81
کارگر پالت جین باربندزن وجعبه انداز,8,81
کارگر پالتینگ,8,81
کارگر پاکت زن,8,81
کارگر پاکت زنی خودرویی,8,81
کارگر پای والس,8,81
کارگر پخت در گرانولاتور کود سوپر فسفات,8,81
کارگر پخت راکتور سولفات الومینیوم مایع,8,81
کارگر پخت مازاد,8,81
کارگر پخت گرم خانه,8,81
کارگر پر کن آمپول,8,81
کارگر پر کن سوسیس,8,81
کارگر پر کن نیمه جامدات,8,81
کارگر پر کن کالباس,8,81
کارگر پراپراسیون پرویندر,8,81
کارگر پرس تفاله تر,8,81
کارگر پرس دوغاب,8,81
کارگر پرس سوفاله تولید,8,81
کارگر پرس قرص,8,81
کارگر پرس قطعات,8,81
کارگر پروفیل سپاهان,8,81
کارگر پری فرم دستگاه کراس مافای,8,81
کارگر پری هیتر,8,81
کارگر پریفرم,8,81
کارگر پرینت,8,81
کارگر پشت جعبه رام پنبه,8,81
کارگر پلاستوفوم و آسیاب,8,81
کارگر پلیسه گیر آزمایش لوله تولید,8,81
کارگر پلیسه گیرآزمایش لوله اینچ,8,81
کارگر پلیمر و تهیه محلول اکریلیک,8,81
کارگر پمپ فشارآب,8,81
کارگر پمپ مازوت,8,81
کارگر پمپ چغندر,8,81
کارگر پودر صابون,8,81
کارگر پودرسنگ,8,81
کارگر پی وی سی,8,81
کارگر پین گذاری,8,81
کارگر پیچاننده لایه,8,81
کارگر پیکور,8,93
کارگر چاه آب کارخانه بخش نیروگاه,8,81
کارگر چاپ و اپراتور بسته بندی درجه 2,8,81
کارگر چاپ و اپراتور بسته بندی درجه 3,8,81
کارگر چاپ و اپراتور بسته بندی درجه 4,8,81
کارگر چاپ واپراتور بسته بندی,8,81
کارگر چاپ وبسته بندی درجه 1,8,81
کارگر چرخ خیاطی سالن مونتاژ,8,82
کارگر چشم پیچ دستی,8,93
کارگر چله بر نورد,8,81
کارگر چهل کلاف ریسندگی,8,81
کارگر چک نوربسته بندی محلول,8,81
کارگر کاربونیزه,8,81
کارگر کارخانه ایران تک نخ,8,81
کارگر کارخانه بلوک زنی,8,81
کارگر کارخانه تولید نان,8,81
کارگر کارخانه تولید کاغذ,8,81
کارگر کارخانه سیم راد کابل برق,8,81
کارگر کارخانه نولید ماسک,8,81
کارگر کارخانه پاکشوما,8,81
کارگر کارخانه پتروشیمی,8,81
کارگر کارگاه تولید دم پای پلاستیکی,8,81
کارگر کارگاه تولیدسبد,8,81
کارگر کارگر ارشد شیفت و روز بخش برنامه ریزی تولید و کنترل,8,31
کارگر کارگر ارشد شیفت و روز بخش پلی استر,8,31
کارگر کافورتر و گیل باکس,8,81
کارگر کامیون,8,83
کارگر کانسگاسورچی,8,81
کارگر کرافت,8,81
کارگر کربناتاسیون,8,81
کارگر کرنوبینراسیون,8,81
کارگر کروبوت,8,81
کارگر کرکس مارکینگ مولد,8,81
کارگر کرین بارج,8,83
کارگر کشتی lng,8,83
کارگر کشتی بریک بالک,8,83
کارگر کشتی حمل گاز,8,83
کارگر کشتی فله بر,8,83
کارگر کشتی چندمنظوره,8,83
کارگر کشش و کورتو,8,81
کارگر کلرزنی,8,81
کارگر کنترل خط آسیاب خاک سرب وروی,8,81
کارگر کنترل کیفیت تولید آهک,8,31
کارگر کنترل کیفیت تولید سیمان,8,31
کارگر کنترل کیفیت تولید کلینکر,8,31
کارگر کنسروسازی,8,81
کارگر کنوایدر مقدمات مخمل,8,81
کارگر کنوایندر مقدمات حریر بافی,8,81
کارگر کنوایندر مقدمات قالیبافی مخملبافی,8,81
کارگر کوئل,8,81
کارگر کوره cbts,8,81
کارگر کوره htbs,8,81
کارگر کوره آجرپزی ـ کارخانه,8,81
کارگر کوره تاب و قیر,8,81
کارگر کوره سرشیفت خنک کن,8,31
کارگر کوره شرکت کاشی,8,81
کارگر کوره قوس الکتریک,8,81
کارگر کوره لحیم کاری خط قوطی کنسرو,8,81
کارگر کوره و انبار شمش,8,81
کارگر کوره وفیبراژ,8,81
کارگر کوره کار سطح 1,8,81
کارگر کوره کار سطح 2,8,81
کارگر کوره گاز co2,8,81
کارگر کوکیل,8,81
کارگر کویلر و بسته بندی توپودری,8,81
کارگر کیسه دوز بخش تولیدات جنبی,8,81
کارگر کیسه پرکن توزین,8,81
کارگر کیسه پرکن تولید,8,81
کارگر کیسه پرکنی کاراسل,8,81
کارگر کیسه گیرتولید,8,81
کارگر گارووحلاجی,8,81
کارگر گاز پرکنی,8,81
کارگر گاززدایی خلا حفاری چاه نفت,8,81
کارگر گره زن ماشین مخمل,8,81
کارگر گروه 2 بخش پلی استر,8,93
